StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1.1,Q3.1,Q5.1_4,Q6.1_4,Q7.1_4,Q8.1_4,Q9.1_4,Q10.1_4,Q11.1_4,Q12.1_4,Q13.1_4,Q14.1_4,Q15.1_4,Q16.1_4,Q17.1_4,Q18.1_4,Q19.1_4,Q20.1_4,Q21.1_4,Q22.1_4,Q23.1_4,Q24.1_4,Q25.1_4,Q26.1_4,Q27.1_4,Q28.1_4,Q29.1_4,Q30.1_4,Q31.1_4,Q32.1_4,Q33.1_4,Q34.1_4,Q35.1_4,Q36.1_4,Q37.1_4,Q38.1_4,Q39.1_4,Q40.1_4,Q41.1_4,Q42.1_4,Q43.1_4,Q44.1_4,Q45.1_4,Q46.1_4,Q47.1_4,Q48.1_4,Q49.1_4,Q50.1_4,Q51.1_4,Q52.1_4,Q53.1_4,Q54.1_4,Q55.1_4,Q56.1_4,Q57.1_4,Q58.1_4,Q59.1_4,Q60.1_4,Q61.1_4,Q62.1_4,Q63.1_4,Q64.1_4,Q65.2_1,Q65.3_1,Q66.2,Q66.3,Q66.3_3_TEXT,Q66.4,Q66.4_5_TEXT,Q66.4_9_TEXT,Q66.4_14_TEXT,Q66.4_17_TEXT,Q66.4_19_TEXT,Q66.5,Q66.6,Q66.7,Q66.7_13_TEXT,Q66.8,Q66.9_1,Q66.10,Q66.11,Q66.12,Q66.13,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.1_8,Q66.15_1,Q66.15_2,Q66.15_3,Q66.15_4,Q66.15_5,Q66.15_6,Q66.15_7,Q66.16,Q66.17_1,Q66.18_1,Q66.19,Q66.20_1,Q66.21,Q66.22,Q66.22_9_TEXT,Q66.23,Q66.23_9_TEXT,Q66.24_1,Q66.24_2,Q66.24_3,Q66.24_4,Q66.24_5,Q66.24_6,PROLIFIC_PID
24/01/2024 11:12,24/01/2024 11:35,100,1364,TRUE,24/01/2024 11:35,R_5W5eKtGelIlwEMN,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,650a9171a96841c8bef79bef,61,,,92,,51,81,,,,92,92,82,,92,,,91,70,,,93,,82,60,,,69,,59,91,92,,,,92,93,,93,,,93,94,,,,93,94,72,,,73,,80,91,,,,95,92,86,91,63,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,BB10,5000,Unemployed and looking for work,,Yes,9,"2.	Doing alright",2. Mostly dissatisfied,7,Good,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Rarely true,89,76,No none at the moment,61,I sometimes vote at General Elections,Conservative Party,,Don't know,,2. Disagree,4. Agree,2. Disagree,2. Disagree,4. Agree,2. Disagree,650a9171a96841c8bef79bef
24/01/2024 11:20,24/01/2024 11:35,100,910,TRUE,24/01/2024 11:35,R_5VDh0Ogof95aDm2,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5e5bd83514a6a43bbeac2f3c,19,,,80,,51,19,,19,,,19,61,,,30,,35,82,,,,82,86,51,,60,,,61,60,,,81,,81,30,,,,20,25,50,,,,50,50,60,,,,60,61,10,,,51,,25,29,50,50,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,st7,100000,In full-time paid work (30 or more hours a week),,Yes,9,"3.	Just about getting by",4. Neither satisfied nor dissatisfied,5,Good,Several days,Not at all,Several days,More than half the days,Several days,Not at all,Several days,Not at all,More than half the days,Several days,Several days,Several days,Not at all,Nearly every day,Not at all,Often true,51,41,change in the whole political system,50,I always vote at General Elections,Independent candidate,,Independent candidate,,4. Agree,1. Strongly disagree,4. Agree,4. Agree,2. Disagree,3. Neither agree nor disagree,5e5bd83514a6a43bbeac2f3c
24/01/2024 11:19,24/01/2024 11:42,100,1355,TRUE,24/01/2024 11:42,R_1OW6AeUjP5rnQID,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5f3113c7420629591ac9db15,100,,50,,,100,100,100,,,,100,75,80,,,,85,100,90,,,,100,81,,,,91,90,75,,,,70,85,90,49,,,,81,60,,86,,,75,80,,100,,,95,90,90,,,,95,100,30,62,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,ST16,36000,"Other, please type in below",Retired ,No,5,"2.	Doing alright",6. Mostly satisfied,4,Fair,Several days,Not at all,More than half the days,Several days,Several days,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Rarely true,80,75,,1,I always vote at General Elections,Labour Party,,Labour Party,,2. Disagree,4. Agree,2. Disagree,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,5f3113c7420629591ac9db15
24/01/2024 11:20,24/01/2024 11:53,100,1962,TRUE,24/01/2024 11:53,R_5SWuyJEQdkSoUSJ,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,64da2884c87e2fb1a712b16a,95,,46,,,92,89,,,76,,93,86,60,,,,86,95,50,,,,92,68,,,,29,59,81,,,,66,83,93,,68,,,85,92,80,,,,95,96,,,81,,97,85,,,56,,83,90,12,53,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,OL15,73000,In full-time paid work (30 or more hours a week),,Yes,8,"2.	Doing alright",5. Somewhat satisfied,7,Fair,Several days,Not at all,Nearly every day,Several days,Several days,Several days,Not at all,Not at all,Not at all,Several days,Not at all,More than half the days,Not at all,Several days,Not at all,Often true,83,70,"Possibly with a long term health condition, or a long term of unemployment.",19,I always vote at General Elections,Labour Party,,Green Party,,4. Agree,3. Neither agree nor disagree,2. Disagree,4. Agree,4. Agree,3. Neither agree nor disagree,64da2884c87e2fb1a712b16a
24/01/2024 11:41,24/01/2024 11:58,100,1016,TRUE,24/01/2024 11:58,R_31snzhj8M7YTmBk,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5a75d51a0f1bce0001219703,81,88,,,,88,96,,,,100,100,70,,81,,,80,83,,,86,,87,68,,85,,,85,55,,,76,,77,64,,,79,,77,60,,,74,,78,55,,67,,,69,43,76,,,,78,82,73,67,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DN18,27000,In full-time paid work (30 or more hours a week),,Yes,0,"1.	Living comfortably",7. Completely satisfied,7,Good,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,89,93,If I was in a different position financially or socially,53,I always vote at General Elections,Liberal Democrats,,Don't know,,4. Agree,3. Neither agree nor disagree,4. Agree,4. Agree,4. Agree,4. Agree,5a75d51a0f1bce0001219703
24/01/2024 10:49,24/01/2024 12:00,100,4262,TRUE,24/01/2024 12:00,R_2nUkxov11GYakkv,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,600a119359a03a158d4f70dd,90,,,,95,95,80,80,,,,80,90,,,,85,90,91,,95,,,93,70,,,75,,70,85,91,,,,86,90,,,80,,85,98,,,97,,99,75,85,,,,80,80,,,,92,86,87,46,26,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,BB11,38000,In part-time paid work (less than 30 hours a week),,Yes,20,"2.	Doing alright",5. Somewhat satisfied,4,Very good,Several days,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Often true,70,80,If I lost my job or had children,40,I never vote at General Elections,I chose not to vote at the last General Election,,I will choose not to vote at the next General Election,,3. Neither agree nor disagree,3. Neither agree nor disagree,2. Disagree,4. Agree,3. Neither agree nor disagree,4. Agree,600a119359a03a158d4f70dd
24/01/2024 11:30,24/01/2024 12:11,100,2431,TRUE,24/01/2024 12:11,R_1LjSi3GTdaEpcvA,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,63b31b2fe1146395db2d0fd7,40,,,,40,40,55,,29,,,55,60,,,20,,45,45,,,,65,60,80,68,,,,75,60,,30,,,55,49,,,,70,60,75,,,,65,70,76,,,,70,70,75,,20,,,70,60,15,62,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,LL54,14400,In part-time paid work (less than 30 hours a week),,Yes,5,"3.	Just about getting by",4. Neither satisfied nor dissatisfied,3,Fair,Not at all,Several days,More than half the days,More than half the days,More than half the days,Several days,Not at all,Not at all,More than half the days,More than half the days,More than half the days,More than half the days,Not at all,Several days,Not at all,Often true,30,50,"None, as they all have drawbacks built in to the policies.",48,I sometimes vote at General Elections,I chose not to vote at the last General Election,,Labour Party,,1. Strongly disagree,4. Agree,3. Neither agree nor disagree,2. Disagree,4. Agree,2. Disagree,63b31b2fe1146395db2d0fd7
24/01/2024 11:42,24/01/2024 12:12,100,1795,TRUE,24/01/2024 12:12,R_6DvI1zsSDo7MXIZ,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,60ace41d01d7751899d1a3c6,100,,,100,,100,95,,100,,,100,91,,,99,,100,100,100,,,,100,100,,,100,,100,100,,,100,,100,100,,,,100,100,100,,100,,,100,80,50,,,,50,100,,,100,,100,100,100,51,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,FY5,50000,Doing an apprenticeship or other government supported training/work-experience scheme,,Yes,60,"3.	Just about getting by",2. Mostly dissatisfied,5,Fair,Not at all,Several days,More than half the days,More than half the days,Several days,Several days,Several days,Not at all,Several days,Several days,Several days,More than half the days,Several days,Several days,Several days,Often true,60,60,"if these policies came into effect I feel my circumstances, daily lifestyle and wellbeing would change for the better",10,I always vote at General Elections,Liberal Democrats,,Don't know,,4. Agree,3. Neither agree nor disagree,4. Agree,4. Agree,3. Neither agree nor disagree,4. Agree,60ace41d01d7751899d1a3c6
24/01/2024 12:01,24/01/2024 12:15,100,823,TRUE,24/01/2024 12:15,R_29g1icvR3HHdGjf,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5cf7b753d5478e0001da744d,80,,,,91,91,99,,,93,,95,91,86,,,,86,92,,,95,,92,84,95,,,,93,88,,,,81,80,88,91,,,,89,88,90,,,,85,88,,,91,,91,87,,,,92,92,99,90,31,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DE55,27000,In full-time paid work (30 or more hours a week),,Yes,32,"3.	Just about getting by",3. Somewhat dissatisfied,5,Good,Several days,Several days,More than half the days,More than half the days,More than half the days,Several days,Several days,Several days,Several days,Several days,Several days,Several days,Several days,Several days,Not at all,Often true,63,79,no as I already support them,39,I always vote at General Elections,Labour Party,,Labour Party,,4. Agree,4. Agree,1. Strongly disagree,4. Agree,3. Neither agree nor disagree,4. Agree,5cf7b753d5478e0001da744d
24/01/2024 12:02,24/01/2024 12:23,100,1274,TRUE,24/01/2024 12:23,R_27nvd6GXLDbETjX,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,57adbbe8bcf54e000152816b,90,80,,,,90,90,,,,80,100,100,,100,,,100,100,,,,100,100,50,,,,75,70,90,78,,,,78,81,,100,,,100,100,,,100,,100,80,,,,90,100,72,91,,,,87,90,0,29,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,tq3,16000,In part-time paid work (less than 30 hours a week),,No,72,"3.	Just about getting by",2. Mostly dissatisfied,3,Fair,More than half the days,Several days,Nearly every day,Nearly every day,Nearly every day,Several days,Several days,Not at all,Several days,Several days,Several days,Several days,Not at all,Not at all,Several days,Often true,20,40,I am already in support of all the policies after losing my home (rented) and relationship after falling unwell with mental health which led to long periods from work and struggling to get by. Since losing my home ive had no stability in housing and have been in shared housing - moving every few years and never by choice. I feel very insecure financially due to how unexpected life situations can very quickly make people homeless. I dont think id ever be able to afford to live alone again with the current cost of living crisis. ,30,I sometimes vote at General Elections,Labour Party,,Don't know,,4. Agree,2. Disagree,4. Agree,5. Strongly agree,2. Disagree,3. Neither agree nor disagree,57adbbe8bcf54e000152816b
24/01/2024 12:23,24/01/2024 12:34,100,684,TRUE,24/01/2024 12:35,R_78zVosFP6sABK74,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5c4d87576aeb5d00010184f8,62,,,72,,72,14,17,,,,15,78,,,,76,73,81,,81,,,80,20,,18,,,17,76,,77,,,74,17,,22,,,22,10,10,,,,9,92,,89,,,92,14,,16,,,13,61,18,57,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,OL2,43000,"Other, please type in below",Retired ,Yes,4,"3.	Just about getting by",3. Somewhat dissatisfied,7,Good,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,71,69,Less money to immigrants ,81,I sometimes vote at General Elections,Labour Party,,Labour Party,,4. Agree,2. Disagree,2. Disagree,4. Agree,2. Disagree,4. Agree,5c4d87576aeb5d00010184f8
24/01/2024 12:27,24/01/2024 12:46,100,1170,TRUE,24/01/2024 12:46,R_5mjDxCN0RI7TfOS,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,598dd5523694eb0001b81e14,22,,19,,,21,62,,,84,,82,64,71,,,,69,20,,15,,,16,21,,,58,,51,24,,22,,,27,16,,,,49,38,51,,71,,,71,9,,,13,,7,10,,,,17,13,5,41,67,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DN5 ,60000,"Other, please type in below",Retired ,Yes,2,"1.	Living comfortably",6. Mostly satisfied,7,Good,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Rarely true,90,90,,60,I always vote at General Elections,Conservative Party,,Conservative Party,,4. Agree,4. Agree,2. Disagree,3. Neither agree nor disagree,4. Agree,2. Disagree,598dd5523694eb0001b81e14
24/01/2024 12:38,24/01/2024 12:52,100,889,TRUE,24/01/2024 12:52,R_15ZneWwcfYIrBx1,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5dc7bbedd9873556278b4195,0,,,,73,40,38,,,,31,46,96,,,,97,100,80,85,,,,92,78,,,,70,67,48,62,,,,57,41,64,,,,58,34,51,,,,64,76,73,,,,61,69,63,,,,74,55,56,50,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,Fy6,39000,Self-employed,,Yes,24,"2.	Doing alright",3. Somewhat dissatisfied,4,Very good,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,56,74,,75,I sometimes vote at General Elections,I chose not to vote at the last General Election,,Reform UK,,3. Neither agree nor disagree,4. Agree,4. Agree,4. Agree,3. Neither agree nor disagree,3. Neither agree nor disagree,5dc7bbedd9873556278b4195
24/01/2024 12:30,24/01/2024 12:59,100,1712,TRUE,24/01/2024 12:59,R_5ZQFbOhCeYzRw6m,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,64f3402b7bd5e7a2a3116c23,10,,,54,,66,100,,100,,,100,100,,100,,,100,100,,,,100,100,100,,100,,,100,100,,,,100,100,72,,,100,,92,100,,,,100,100,100,,,,100,100,100,,,100,,100,100,100,50,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DL16,15000,Unable to work through sickness/disability,,Yes,70,"3.	Just about getting by",2. Mostly dissatisfied,4,Bad,More than half the days,More than half the days,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Several days,Nearly every day,Nearly every day,Nearly every day,More than half the days,More than half the days,Nearly every day,Nearly every day,Always true,20,20,If health worsens ,50,I never vote at General Elections,I chose not to vote at the last General Election,,Don't know,,4. Agree,3. Neither agree nor disagree,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,4. Agree,64f3402b7bd5e7a2a3116c23
24/01/2024 12:48,24/01/2024 13:00,100,732,TRUE,24/01/2024 13:00,R_2qdMjbwJyjySq9S,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,58cef97d5e07b6000139fa16,87,,82,,,76,92,,,96,,93,93,,,97,,93,84,,,90,,90,99,99,,,,98,97,,,98,,99,95,,,,97,93,93,,94,,,91,85,,83,,,84,87,,94,,,88,80,84,53,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,BL0,132000,In full-time paid work (30 or more hours a week),,Yes,3,"2.	Doing alright",4. Neither satisfied nor dissatisfied,7,Very good,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,Several days,Several days,Not at all,Not at all,Not at all,Often true,50,51,,34,I always vote at General Elections,Labour Party,,Don't know,,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,4. Agree,58cef97d5e07b6000139fa16
24/01/2024 12:51,24/01/2024 13:09,100,1061,TRUE,24/01/2024 13:09,R_2pr3yEJRRYVHRLu,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,589c431f0da7f10001de7407,100,,,,100,100,100,,100,,,100,100,,100,,,100,91,100,,,,100,100,,,,100,100,100,100,,,,100,77,86,,,,90,100,,,,100,100,100,100,,,,100,90,,,,96,100,100,19,57,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,ST13,36000,A homemaker,,Yes,0,"2.	Doing alright",6. Mostly satisfied,6,Bad,Not at all,Several days,Not at all,Several days,Several days,Several days,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Nearly every day,Not at all,Often true,15,29,I am already fully in  favour of the complete range of policies,10,I always vote at General Elections,Labour Party,,Labour Party,,2. Disagree,4. Agree,2. Disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,589c431f0da7f10001de7407
24/01/2024 12:57,24/01/2024 13:17,100,1199,TRUE,24/01/2024 13:17,R_4dHin2MCL4K9ngY,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,552a8dd1fdf99b4e4716e81b,70,,,60,,70,55,50,,,,50,80,,,,60,50,90,,,45,,92,65,,58,,,68,70,,,,60,70,65,,20,,,60,70,,75,,,70,51,,10,,,41,51,54,,,,51,45,50,58,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,CA3,110000,In full-time paid work (30 or more hours a week),,Yes,10,"2.	Doing alright",5. Somewhat satisfied,8,Good,Not at all,Not at all,More than half the days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,65,65,n/a,35,I always vote at General Elections,Liberal Democrats,,Labour Party,,3. Neither agree nor disagree,4. Agree,2. Disagree,4. Agree,3. Neither agree nor disagree,2. Disagree,552a8dd1fdf99b4e4716e81b
24/01/2024 12:36,24/01/2024 13:31,100,3309,TRUE,24/01/2024 13:31,R_5L4E5bYv8KFEKBm,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,6005fb2069c78192dae6849a,100,61,,,,58,20,52,,,,50,100,,,100,,100,10,,11,,,10,51,,,20,,20,100,,,70,,70,60,,,100,,100,70,,,50,,50,100,,,,100,100,100,,,70,,60,60,40,48,Female,,"5. Any other White background, please type in below",Romanian,,,,,DY,37000,In part-time paid work (less than 30 hours a week),,Yes,40,"3.	Just about getting by",2. Mostly dissatisfied,4,Fair,Several days,Several days,Not at all,Several days,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Not at all,Often true,20,10,"It's about the trust in the politicians and those that are supporting these policies to be put in practice. As can be seen the wealth have access to everything, and I don't think it is possible to end inequalities. The financial resources that are earned by everyone that works in this country and sustain everything should be used in their interests, remains only hope, such as these policies ",40,I've not been eligible in the past to vote at a General Election,"I was not eligible to vote at the last General Election (for example due to age, residency etc.)",,I will not be eligible to vote at the next General Election (for example due to residency etc.),,4. Agree,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,3. Neither agree nor disagree,2. Disagree,6005fb2069c78192dae6849a
24/01/2024 12:35,24/01/2024 13:34,100,3557,TRUE,24/01/2024 13:34,R_8pDKycuzRBfifrH,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5eabf74457f54b1ec1692eeb,44,,45,,,45,50,,,,50,50,40,30,,,,31,61,,,,56,52,40,59,,,,47,37,,30,,,50,45,,,,36,35,59,,,51,,50,60,,,65,,57,53,,49,,,44,43,76,76,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DN14,14500,"Other, please type in below",Retired with private pension,No,51,"3.	Just about getting by",4. Neither satisfied nor dissatisfied,7,Good,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Rarely true,60,50,No. ,61,I always vote at General Elections,Liberal Democrats,,Liberal Democrats,,2. Disagree,5. Strongly agree,2. Disagree,3. Neither agree nor disagree,4. Agree,2. Disagree,5eabf74457f54b1ec1692eeb
