StartDate	EndDate	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	RecipientLastName	RecipientFirstName	RecipientEmail	ExternalReference	DistributionChannel	UserLanguage	Q1.1	Q3.1	Q5.1_4	Q6.1_4	Q7.1_4	Q8.1_4	Q9.1_4	Q10.1_4	Q11.1_4	Q12.1_4	Q13.1_4	Q14.1_4	Q15.1_4	Q16.1_4	Q17.1_4	Q18.1_4	Q19.1_4	Q20.1_4	Q21.1_4	Q22.1_4	Q23.1_4	Q24.1_4	Q25.1_4	Q26.1_4	Q27.1_4	Q28.1_4	Q29.1_4	Q30.1_4	Q31.1_4	Q32.1_4	Q33.1_4	Q34.1_4	Q35.1_4	Q36.1_4	Q37.1_4	Q38.1_4	Q39.1_4	Q40.1_4	Q41.1_4	Q42.1_4	Q43.1_4	Q44.1_4	Q45.1_4	Q46.1_4	Q47.1_4	Q48.1_4	Q49.1_4	Q50.1_4	Q51.1_4	Q52.1_4	Q53.1_4	Q54.1_4	Q55.1_4	Q56.1_4	Q57.1_4	Q58.1_4	Q59.1_4	Q60.1_4	Q61.1_4	Q62.1_4	Q63.1_4	Q64.1_4	Q65.2_1	Q65.3_1	Q66.2	Q66.3	Q66.3_3_TEXT	Q66.4	Q66.4_5_TEXT	Q66.4_9_TEXT	Q66.4_14_TEXT	Q66.4_17_TEXT	Q66.4_19_TEXT	Q66.5	Q66.6	Q66.7	Q66.7_13_TEXT	Q66.8	Q66.9_1	Q66.10	Q66.11	Q66.12	Q66.13	Q9.1_1	Q9.1_2	Q9.1_3	Q9.1_4_1	Q9.1_5	Q9.1_6	Q9.1_7	Q9.1_8	Q66.15_1	Q66.15_2	Q66.15_3	Q66.15_4	Q66.15_5	Q66.15_6	Q66.15_7	Q66.16	Q66.17_1	Q66.18_1	Q66.19	Q66.20_1	Q66.21	Q66.22	Q66.22_9_TEXT	Q66.23	Q66.23_9_TEXT	Q66.24_1	Q66.24_2	Q66.24_3	Q66.24_4	Q66.24_5	Q66.24_6	PROLIFIC_PID	is_redwall
23/01/2024 22:13	23/01/2024 22:34	100	1278	true	23/01/2024 22:34	R_7O1wF3U1AJlqaHA					anonymous	EN	I have read the information above and would like to take part in the survey	60be2e8066de5070b23267f2	49		45			60	100				100	100	1			62		40	100			100		100	100	100				100	100	100				100	100	100				100	100			100		80	82		78			85	100	100				100	95	97	22	Female		1. English, Welsh, Scottish, Northern Irish or British						BL4	49000	In full-time paid work (30 or more hours a week)		No	79	"4.	Finding it quite difficult"	4. Neither satisfied nor dissatisfied	4	Fair	Nearly every day	Nearly every day	Nearly every day	Nearly every day	Nearly every day	Nearly every day	Nearly every day	Nearly every day	Several days	More than half the days	Nearly every day	Nearly every day	More than half the days	Nearly every day	More than half the days	Often true	50	50		70	I always vote at General Elections	Labour Party		Labour Party		3. Neither agree nor disagree	3. Neither agree nor disagree	1. Strongly disagree	4. Agree	3. Neither agree nor disagree	4. Agree	60be2e8066de5070b23267f2	true
23/01/2024 22:13	23/01/2024 22:35	100	1328	true	23/01/2024 22:35	R_6c8EnRUQzvOLtyo					anonymous	EN	I have read the information above and would like to take part in the survey	6043df064bb99241f1a7c32d	30				50	45	90			75		75	10			50		40	1	8				0	0				0	0	6	13				10	7				8	0	100	100				100	50	93				58	0				0	0	60	50	30	Male		1. English, Welsh, Scottish, Northern Irish or British						TS10	45000	In full-time paid work (30 or more hours a week)		No	45	"1.	Living comfortably"	4. Neither satisfied nor dissatisfied	5	Good	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Rarely true	88	98	Stop paying people to sit and do nothing.	85	I always vote at General Elections	Conservative Party		Conservative Party		3. Neither agree nor disagree	4. Agree	2. Disagree	3. Neither agree nor disagree	4. Agree	2. Disagree	6043df064bb99241f1a7c32d	true
23/01/2024 22:16	23/01/2024 22:35	100	1155	true	23/01/2024 22:35	R_7lBeyPevPBsHbGx					anonymous	EN	I have read the information above and would like to take part in the survey	650da8e681564b09d4de0b91	60		80			70	85			94		93	62				72	75	79		83			81	54	61				71	74	66				72	55		60			64	58	60				68	71				76	81	32	63				53	65	79	35	Female		1. English, Welsh, Scottish, Northern Irish or British						TS7 	73000	In full-time paid work (30 or more hours a week)		Yes	4	"2.	Doing alright"	6. Mostly satisfied	7	Very good	Not at all	Not at all	Not at all	Several days	Several days	Not at all	Several days	Not at all	Several days	Not at all	Several days	Not at all	Not at all	Several days	Not at all	Always true	79	82	Redundancy 	60	I always vote at General Elections	Conservative Party		Don't know		4. Agree	4. Agree	2. Disagree	4. Agree	4. Agree	4. Agree	650da8e681564b09d4de0b91	true
23/01/2024 22:10	23/01/2024 22:36	100	1559	true	23/01/2024 22:36	R_8afSfEKaXQHDGHi					anonymous	EN	I have read the information above and would like to take part in the survey	6307d078f1d08d8414e64f22	71		70			75	55			81		70	50	71				70	25				20	30	50	50				60	70		72			72	70		68			75	70		82			75	64	51				52	50			78		71	70	84	23	Female		1. English, Welsh, Scottish, Northern Irish or British						DN22	90000	In full-time paid work (30 or more hours a week)		No	50	"2.	Doing alright"	4. Neither satisfied nor dissatisfied	5	Good	More than half the days	Several days	Several days	More than half the days	More than half the days	Several days	Several days	Not at all	Several days	Several days	Several days	More than half the days	Not at all	Several days	Not at all	Often true	42	66	Unemployment 	50	Don't know	Prefer not to say		Prefer not to say		4. Agree	2. Disagree	4. Agree	4. Agree	3. Neither agree nor disagree	2. Disagree	6307d078f1d08d8414e64f22	true
23/01/2024 22:17	23/01/2024 22:36	100	1165	true	23/01/2024 22:36	R_5viCtPlGMriWIKN					anonymous	EN	I have read the information above and would like to take part in the survey	5f0b55881fba44459a99b5e6	100				70	100	100			90		100	100	59				100	100		100			100	40				9	40	50		60			60	81			82		84	82			85		84	62			72		59	91	100				93	70	50	33	Female		1. English, Welsh, Scottish, Northern Irish or British						Dn	33000	Unable to work through sickness/disability		No	30	"4.	Finding it quite difficult"	2. Mostly dissatisfied	3	Bad	Several days	Several days	Several days	Nearly every day	Several days	Not at all	Several days	Not at all	Several days	Several days	Several days	More than half the days	Several days	Several days	Several days	Often true	8	0	I dont think so	50	I never vote at General Elections	I chose not to vote at the last General Election		I will choose not to vote at the next General Election		5. Strongly agree	2. Disagree	5. Strongly agree	5. Strongly agree	2. Disagree	5. Strongly agree	5f0b55881fba44459a99b5e6	true
23/01/2024 22:13	23/01/2024 22:37	100	1429	true	23/01/2024 22:37	R_5KpC801qcMUIbrU					anonymous	EN	I have read the information above and would like to take part in the survey	63d4442207b6bdc12633adc8	100	93				100	100		100			100	75	92				85	100			100		100	90			52		88	68				7	29	92				63	82	72				74	83	99		64			99	80		68			94	96	37	39	Male		1. English, Welsh, Scottish, Northern Irish or British						ST8	25000	In full-time paid work (30 or more hours a week)		Yes	38	"3.	Just about getting by"	5. Somewhat satisfied	6	Good	Not at all	Not at all	Not at all	Not at all	Several days	More than half the days	Not at all	Not at all	More than half the days	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Often true	69	86	Higher cost of living, greater privatisation, lack of change coming from current and potential governments.	49	I always vote at General Elections	Green Party		Don't know		4. Agree	4. Agree	5. Strongly agree	5. Strongly agree	3. Neither agree nor disagree	3. Neither agree nor disagree	63d4442207b6bdc12633adc8	true
23/01/2024 22:26	23/01/2024 22:39	100	805	true	23/01/2024 22:39	R_7aW7snV99HOZU3e					anonymous	EN	I have read the information above and would like to take part in the survey	551e9e5efdf99b31be053a4b	68				79	72	43				23	26	61				57	65	59				77	72	90	78				83	65			57		55	25	34				35	75				75	79	77				67	65	16				34	38	58	57	30	Female		1. English, Welsh, Scottish, Northern Irish or British						DN14	60000	A homemaker		Yes	28	"3.	Just about getting by"	3. Somewhat dissatisfied	5	Good	Several days	Several days	Not at all	Several days	Several days	More than half the days	Several days	Not at all	Several days	Not at all	Several days	Several days	Not at all	Not at all	Several days	Often true	21	62	If I was working I would probably have more opinion on taxes	59	I always vote at General Elections	Conservative Party		Conservative Party		3. Neither agree nor disagree	4. Agree	1. Strongly disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	5. Strongly agree	551e9e5efdf99b31be053a4b	true
23/01/2024 22:07	23/01/2024 22:40	100	1939	true	23/01/2024 22:40	R_80oUzJwCsIi1UT2					anonymous	EN	I have read the information above and would like to take part in the survey	5c6325a730ccf800019350c6	84	63				84	46	17				40	94				57	86	90	85				98	72		75			82	62				74	74	60	71				66	92				73	83	51				34	51	35				18	34	45	23	26	Male		1. English, Welsh, Scottish, Northern Irish or British						TS18	10085	Unable to work through sickness/disability		No	31	"3.	Just about getting by"	5. Somewhat satisfied	2	Fair	Several days	Several days	Not at all	Not at all	Not at all	More than half the days	Not at all	Not at all	Several days	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Often true	70	64	No, as i feel it would still not affect me as much	100	I always vote at General Elections	Conservative Party		Conservative Party		4. Agree	3. Neither agree nor disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	2. Disagree	3. Neither agree nor disagree	5c6325a730ccf800019350c6	true
23/01/2024 22:14	23/01/2024 22:40	100	1585	true	23/01/2024 22:40	R_5i3DMSMnwHRS9yE					anonymous	EN	I have read the information above and would like to take part in the survey	63d693ae1fe2460f954cc32d	70			40		70	50				30	60	50				30	40	10		0			10	0		0			0	20			10		10	80	80				75	60				75	80	90		10			90	0			0		0	20	0	49	Male		5. Any other White background, please type in below	Scandinavian					TS23	79000	In full-time paid work (30 or more hours a week)		Yes	0	"2.	Doing alright"	6. Mostly satisfied	7	Good	Not at all	Not at all	Several days	Several days	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Several days	Not at all	Often true	90	90	None	60	I always vote at General Elections	Conservative Party		Don't know		1. Strongly disagree	4. Agree	5. Strongly agree	3. Neither agree nor disagree	3. Neither agree nor disagree	4. Agree	63d693ae1fe2460f954cc32d	true
23/01/2024 22:26	23/01/2024 22:42	100	969	true	23/01/2024 22:42	R_8EsAzKa6auJ7YsM					anonymous	EN	I have read the information above and would like to take part in the survey	5ea0079bdceaff0008becfcc	25	60				38	30	36				35	60			70		71	20			19		16	81		91			92	100				71	100	16			12		10	9	8				6	75			76		79	40	37				24	40	35	44	Male		1. English, Welsh, Scottish, Northern Irish or British						wv6	90000	In full-time paid work (30 or more hours a week)		Yes	0	"1.	Living comfortably"	6. Mostly satisfied	8	Very good	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Always true	80	75	more education about some of these policies and the real world impact	50	I sometimes vote at General Elections	Conservative Party		I will choose not to vote at the next General Election		5. Strongly agree	2. Disagree	4. Agree	3. Neither agree nor disagree	3. Neither agree nor disagree	2. Disagree	5ea0079bdceaff0008becfcc	true
23/01/2024 22:13	23/01/2024 22:44	100	1870	true	23/01/2024 22:44	R_1J7FgTw2b7LmVah					anonymous	EN	I have read the information above and would like to take part in the survey	58f34b88c40b7e0001099c8e	81				59	81	90	50				91	61		72			75	97			71		100	100				71	100	100				81	100	66	67				70	82	72				86	59			70		71	61		67			71	92	16	71	Female		1. English, Welsh, Scottish, Northern Irish or British						DL15	38000	Other, please type in below	retired	No	17	"3.	Just about getting by"	4. Neither satisfied nor dissatisfied	3	Fair	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Rarely true	92	91		30	I always vote at General Elections	Labour Party		Labour Party		4. Agree	3. Neither agree nor disagree	2. Disagree	5. Strongly agree	3. Neither agree nor disagree	2. Disagree	58f34b88c40b7e0001099c8e	true
23/01/2024 22:06	23/01/2024 22:46	100	2422	true	23/01/2024 22:46	R_3InitkAePRPODcJ					anonymous	EN	I have read the information above and would like to take part in the survey	603efa18289f8b1cbfc11465	60			85		85	60	60				60	45		70			55	60				70	65	75			85		85	90		90			95	70		80			90	60			80		91	80		70			80	90			80		80	85	80	22	Male		1. English, Welsh, Scottish, Northern Irish or British						DL3	40000	Unemployed and looking for work		No	10	"3.	Just about getting by"	5. Somewhat satisfied	5	Fair	Several days	Several days	More than half the days	More than half the days	Several days	Several days	Several days	Not at all	Several days	Not at all	Several days	Several days	Not at all	Several days	Several days	Often true	70	40		70	I sometimes vote at General Elections	Labour Party		Labour Party		3. Neither agree nor disagree	4. Agree	2. Disagree	4. Agree	3. Neither agree nor disagree	4. Agree	603efa18289f8b1cbfc11465	true
23/01/2024 22:16	23/01/2024 22:48	100	1905	true	23/01/2024 22:48	R_1CIGEA8lk4TNgN8					anonymous	EN	I have read the information above and would like to take part in the survey	5f4ae489bd76c515338db02e	9			20		15	70	70				80	50			60		71	60			50		60	80			80		85	50	39				50	75				29	71	65		91			85	60		40			60	4		9			4	70	25	61	Female		1. English, Welsh, Scottish, Northern Irish or British						CA1	45000	In part-time paid work (less than 30 hours a week)		Yes	0	"3.	Just about getting by"	5. Somewhat satisfied	7	Good	Not at all	Not at all	Several days	Several days	Several days	Several days	Not at all	Not at all	Not at all	Not at all	More than half the days	Several days	Not at all	Not at all	Not at all	Often true	50	60	I can't see any change in my circumstances which would alter my fundamental views on society.	65	I always vote at General Elections	Conservative Party		Don't know		2. Disagree	5. Strongly agree	3. Neither agree nor disagree	2. Disagree	4. Agree	4. Agree	5f4ae489bd76c515338db02e	true
23/01/2024 22:22	23/01/2024 22:49	100	1626	true	23/01/2024 22:49	R_8Qv09k9zZrIeyR0					anonymous	EN	I have read the information above and would like to take part in the survey	5d6514e7e6cdab000149fdf1	80		76			83	88		94			80	90				89	73	64		96			94	70	79				80	69			72		74	98				86	70	58				75	65	43				66	67	40		68			58	81	69	25	Male		1. English, Welsh, Scottish, Northern Irish or British						Ll19	40000	In full-time paid work (30 or more hours a week)		No	40	"2.	Doing alright"	7. Completely satisfied	6	Good	Not at all	Not at all	Not at all	More than half the days	Several days	Not at all	Several days	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Rarely true	87	98		47	I sometimes vote at General Elections	Labour Party		Labour Party		5. Strongly agree	4. Agree	3. Neither agree nor disagree	5. Strongly agree	3. Neither agree nor disagree	5. Strongly agree	5d6514e7e6cdab000149fdf1	true
23/01/2024 22:31	23/01/2024 22:49	100	1051	true	23/01/2024 22:49	R_5kYcuZ8eh4GX3xO					anonymous	EN	I have read the information above and would like to take part in the survey	631745ab0b088dfa25d0552e	100			75		100	100	60				100	100	100				100	100	94				100	100			76		100	100		75			100	91	91				94	88	96				90	100			53		100	95	97				100	100	10	33	Male		1. English, Welsh, Scottish, Northern Irish or British						DL16	46907	In full-time paid work (30 or more hours a week)		Yes	18	"3.	Just about getting by"	3. Somewhat dissatisfied	6	Good	Several days	Several days	Several days	More than half the days	More than half the days	More than half the days	More than half the days	Not at all	Several days	Not at all	Several days	Several days	Not at all	Several days	Several days	Often true	71	73	If I suffered from job loss, or further cost.of living increases leading to higher bills leading to more desire for more nationalised services	14	I always vote at General Elections	Labour Party		Labour Party		2. Disagree	5. Strongly agree	1. Strongly disagree	2. Disagree	4. Agree	1. Strongly disagree	631745ab0b088dfa25d0552e	true
23/01/2024 22:24	23/01/2024 22:53	100	1725	true	23/01/2024 22:53	R_8Ob3NEnPqYJzFHX					anonymous	EN	I have read the information above and would like to take part in the survey	611bdc0a559f692248bf1c54	86			90		88	95		99			100	70	94				85	90				70	79	80				2	39	64	80				80	55		90			87	60			80		75	54	86				74	65				61	70	87	54	36	Female		1. English, Welsh, Scottish, Northern Irish or British						FY7	48653	In full-time paid work (30 or more hours a week)		Yes	30	"3.	Just about getting by"	3. Somewhat dissatisfied	4	Fair	Several days	Not at all	Several days	More than half the days	Several days	Several days	Not at all	Not at all	Several days	Several days	More than half the days	Several days	Several days	More than half the days	Not at all	Always true	40	46	If I was to suffer a severe financial hardship or set back like being made redundant 	67	I always vote at General Elections	Labour Party		Don't know		4. Agree	4. Agree	5. Strongly agree	5. Strongly agree	2. Disagree	5. Strongly agree	611bdc0a559f692248bf1c54	true
23/01/2024 22:28	23/01/2024 22:53	100	1510	true	23/01/2024 22:54	R_5RxSn3IjenE8wAz					anonymous	EN	I have read the information above and would like to take part in the survey	615df15772fbf6ba104032fe	54		10			38	100				75	100	100		100			100	100				100	100	67			62		65	75				65	71	59		58			64	81			80		80	91	86				88	65			73		67	74	26	45	Male		1. English, Welsh, Scottish, Northern Irish or British						Ts23	30000	In full-time paid work (30 or more hours a week)		Yes	20	"2.	Doing alright"	5. Somewhat satisfied	7	Fair	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Often true	77	89	More of an understanding on how they would fund a minimum income, if not through a straight increase in tax, there has to be incentive to work iff able	33	I always vote at General Elections	Labour Party		Liberal Democrats		3. Neither agree nor disagree	4. Agree	2. Disagree	4. Agree	3. Neither agree nor disagree	2. Disagree	615df15772fbf6ba104032fe	true
